"id","scientificName","sourceName","fos","ter","aqu","arb","diet_leaves","diet_flowers","diet_seed","diet_fruit","diet_inv","diet_vert","diurnal","nocturnal","crepuscular","wet_warm","wet_cold","dry_warm","dry_cold","bodymass_value","age_at_maturity_min_y","age_at_maturity_max_y","body_size_mm","size_at_maturity_min_mm","size_at_maturity_max_mm","longevity_max_y","litter_size_min_n","litter_size_max_n","reproductive_output_y","offspring_size_min_mm","offspring_size_max_mm","dir","lar","viv"
"ITIS:664410","Austrochaperina hooglandi","Austrochaperina hooglandi",NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664411","Austrochaperina kosarek","Austrochaperina kosarek",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664412","Austrochaperina macrorhyncha","Austrochaperina macrorhyncha",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,32,32,NA,NA,NA,1,1.3,1.3,1,0,0
"ITIS:664413","Austrochaperina mehelyi","Austrochaperina mehelyi",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1103008","Austrochaperina minutissima","Austrochaperina minutissima",NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664414","Austrochaperina novaebritanniae","Austrochaperina novaebritanniae",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,5,6,1,NA,NA,1,0,0
"ITIS:664415","Austrochaperina palmipes","Austrochaperina palmipes",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,12,19,1,3,3,1,0,0
"ITIS:664416","Austrochaperina parkeri","Austrochaperina parkeri",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664417","Austrochaperina pluvialis","Austrochaperina pluvialis",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664418","Austrochaperina polysticta","Austrochaperina polysticta",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1096857","Copiula rivularis","Austrochaperina rivularis",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5,35,37,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664420","Austrochaperina robusta","Austrochaperina robusta",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664421","Austrochaperina septentrionalis","Austrochaperina septentrionalis",NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664422","Austrochaperina yelaensis","Austrochaperina yelaensis",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664254","Barygenys atra","Barygenys atra",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664255","Barygenys cheesmanae","Barygenys cheesmanae",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664256","Barygenys exsul","Barygenys exsul",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,39,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664257","Barygenys flavigularis","Barygenys flavigularis",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664258","Barygenys maculata","Barygenys maculata",1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,50.8,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664259","Barygenys nana","Barygenys nana",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664260","Barygenys parvula","Barygenys parvula",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664261","Callulops boettgeri","Callulops boettgeri",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664262","Callulops comptus","Callulops comptus",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664263","Callulops doriae","Callulops doriae",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664264","Callulops dubius","Callulops dubius",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1103061","Callulops eremnosphax","Callulops eremnosphax",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664266","Callulops fuscus","Callulops fuscus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664267","Callulops glandulosus","Callulops glandulosus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664268","Callulops humicola","Callulops humicola",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664269","Callulops kopsteini","Callulops kopsteini",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664270","Callulops marmoratus","Callulops marmoratus",1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,53.3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1103062","Callulops omnistriatus","Callulops omnistriatus",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664271","Callulops personatus","Callulops personatus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664272","Callulops robustus","Callulops robustus",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664273","Callulops sagittatus","Callulops sagittatus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664275","Callulops stictogaster","Callulops stictogaster",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664276","Callulops wilhelmanus","Callulops wilhelmanus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664423","Choerophryne allisoni","Choerophryne allisoni",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:774844","Choerophryne amomani","Choerophryne amomani",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:774845","Choerophryne arndtorum","Choerophryne arndtorum",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:774846","Choerophryne burtoni","Choerophryne burtoni",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664425","Choerophryne longirostris","Choerophryne longirostris",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:774847","Choerophryne microps","Choerophryne microps",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:774848","Choerophryne nigrescens","Choerophryne nigrescens",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664424","Choerophryne proboscidea","Choerophryne proboscidea",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664426","Choerophryne rostellifer","Choerophryne rostellifer",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664427","Cophixalus aenigma","Cophixalus aenigma",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,NA,NA,NA,17,17,1,NA,NA,1,0,0
"ITIS:664429","Cophixalus balbus","Cophixalus balbus",NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,28.2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664430","Cophixalus bewaniensis","Cophixalus bewaniensis",NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664431","Cophixalus biroi","Cophixalus biroi",NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664432","Cophixalus bombiens","Cophixalus bombiens",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,15,13,14,NA,7,7,1,NA,NA,1,0,0
"ITIS:1102923","Cophixalus caverniphilus","Cophixalus caverniphilus",NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664433","Cophixalus cheesmanae","Cophixalus cheesmanae",NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664434","Cophixalus concinnus","Cophixalus concinnus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,26.5,NA,NA,NA,17,17,1,NA,NA,1,0,0
"ITIS:664435","Cophixalus crepitans","Cophixalus crepitans",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,13,14,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664436","Cophixalus cryptotympanum","Cophixalus cryptotympanum",NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,28.4,NA,NA,NA,NA,NA,NA,3,3,1,0,0
"ITIS:1102938","Cophixalus cupricarenus","Cophixalus cupricarenus",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664437","Cophixalus daymani","Cophixalus daymani",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1102895","Cophixalus desticans","Cophixalus desticans",NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664438","Cophixalus exiguus","Cophixalus exiguus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,18.3,NA,NA,NA,9,9,1,NA,NA,1,0,0
"ITIS:664439","Cophixalus hosmeri","Cophixalus hosmeri",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,15,13,14,NA,7,7,1,NA,NA,1,0,0
"ITIS:774850","Cophixalus humicola","Cophixalus humicola",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664440","Cophixalus infacetus","Cophixalus infacetus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,8,13,1,NA,NA,1,0,0
"ITIS:1102934","Cophixalus interruptus","Cophixalus interruptus",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:1102919","Cophixalus iovaorum","Cophixalus iovaorum",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664441","Cophixalus kaindiensis","Cophixalus kaindiensis",NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1103060","Cophixalus kethuk","Cophixalus kethuk",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:1103055","Cophixalus linnaeus","Cophixalus linnaeus",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664442","Cophixalus mcdonaldi","Cophixalus mcdonaldi",NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,17,17,1,NA,NA,1,0,0
"ITIS:1102921","Cophixalus melanops","Cophixalus melanops",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:774851","Cophixalus misimae","Cophixalus misimae",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1103056","Cophixalus monosyllabus","Cophixalus monosyllabus",NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664443","Cophixalus montanus","Cophixalus montanus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664444","Cophixalus monticola","Cophixalus monticola",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,11,11,1,NA,NA,1,0,0
"ITIS:664445","Cophixalus neglectus","Cophixalus neglectus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,14,14,1,NA,NA,1,0,0
"ITIS:664446","Cophixalus nubicola","Cophixalus nubicola",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664447","Cophixalus ornatus","Cophixalus ornatus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,16,16,1,NA,NA,1,0,0
"ITIS:664448","Cophixalus parkeri","Cophixalus parkeri",NA,1,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,33.1,NA,NA,NA,18,18,1,3,4,1,0,0
"ITIS:664449","Cophixalus peninsularis","Cophixalus peninsularis",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1103057","Cophixalus phaeobalius","Cophixalus phaeobalius",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664450","Cophixalus pipilans","Cophixalus pipilans",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664451","Cophixalus pulchellus","Cophixalus pulchellus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664452","Cophixalus riparius","Cophixalus riparius",NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664453","Cophixalus saxatilis","Cophixalus saxatilis",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,13,13,1,NA,NA,1,0,0
"ITIS:664454","Cophixalus shellyi","Cophixalus shellyi",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664455","Cophixalus sphagnicola","Cophixalus sphagnicola",NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,NA,NA,NA,20,20,1,NA,NA,1,0,0
"ITIS:664456","Cophixalus tagulensis","Cophixalus tagulensis",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664457","Cophixalus tetzlaffi","Cophixalus tetzlaffi",NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:774853","Cophixalus timidus","Cophixalus timidus",NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1103054","Cophixalus tomaiodactylus","Cophixalus tomaiodactylus",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:774854","Cophixalus tridactylus","Cophixalus tridactylus",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:774855","Cophixalus variabilis","Cophixalus variabilis",NA,1,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,19.7,19.4,19.4,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664458","Cophixalus verecundus","Cophixalus verecundus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1096848","Cophixalus wempi","Cophixalus wempi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:664460","Cophixalus zweifeli","Cophixalus zweifeli",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664461","Copiula exspectata","Copiula exspectata",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664462","Copiula fistulans","Copiula fistulans",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664463","Copiula major","Copiula major",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664464","Copiula minor","Copiula minor",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664465","Copiula obsti","Copiula obsti",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664466","Copiula oxyrhina","Copiula oxyrhina",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664467","Copiula pipiens","Copiula pipiens",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664468","Copiula tyleri","Copiula tyleri",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:1102897","Sphenophryne thomsoni","Genyophryne thomsoni",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:664277","Hylophorbus nigrinus","Hylophorbus nigrinus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664278","Hylophorbus picoides","Hylophorbus picoides",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1096904","Hylophorbus proekes","Hylophorbus proekes",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:774856","Hylophorbus rainerguentheri","Hylophorbus rainerguentheri",NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,31.4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664279","Hylophorbus richardsi","Hylophorbus richardsi",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664280","Hylophorbus rufescens","Hylophorbus rufescens",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,7,19,1,5.4,5.4,1,0,0
"ITIS:664281","Hylophorbus sextus","Hylophorbus sextus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664282","Hylophorbus tetraphonus","Hylophorbus tetraphonus",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:664283","Hylophorbus wondiwoi","Hylophorbus wondiwoi",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:1096835","Sphenophryne allisoni","Liophryne allisoni",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6,20,20,NA,NA,NA,NA,NA,NA,1,0,0
